,id,snapshot.id,snapshot.name,sourceLocation.id,sourceLocation.name,sourceLocation.type,destinationLocation.id,destinationLocation.name,destinationLocation.type,count
435,62862,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,19,Praha,ORP,17825
439,73434,12,04/2019,1716,Bruntál,ORP,1716,Bruntál,ORP,15464
442,32443,12,04/2019,124,Čáslav,ORP,124,Čáslav,ORP,9347
449,61290,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1678,Bystřice nad Pernštejnem,ORP,7062
450,21816,12,04/2019,1031,Broumov,ORP,1031,Broumov,ORP,6656
454,18884,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1520,Bystřice pod Hostýnem,ORP,4652
455,55070,12,04/2019,1627,Bučovice,ORP,1627,Bučovice,ORP,4629
456,43054,12,04/2019,1317,Brno,ORP,1368,Šlapanice,ORP,4391
460,21326,12,04/2019,230,Černošice,ORP,51,Beroun,ORP,1357
461,88813,12,04/2019,1317,Brno,ORP,1333,Kuřim,ORP,1309
462,50858,12,04/2019,230,Černošice,ORP,221,Říčany,ORP,1306
464,57926,12,04/2019,1384,Břeclav,ORP,1317,Brno,ORP,1272
466,43342,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,167,Mladá Boleslav,ORP,1192
467,61624,12,04/2019,124,Čáslav,ORP,116,Kutná Hora,ORP,1153
468,66979,12,04/2019,1627,Bučovice,ORP,1317,Brno,ORP,1149
472,52484,12,04/2019,1384,Břeclav,ORP,1392,Hustopeče,ORP,1017
474,72431,12,04/2019,1384,Břeclav,ORP,1473,Hodonín,ORP,939
476,16083,12,04/2019,1031,Broumov,ORP,1066,Náchod,ORP,906
477,17776,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,159,Neratovice,ORP,893
479,3045,12,04/2019,1317,Brno,ORP,1295,Blansko,ORP,870
480,87886,12,04/2019,230,Černošice,ORP,78,Kladno,ORP,868
483,9836,12,04/2019,1317,Brno,ORP,1376,Židlochovice,ORP,813
485,57736,12,04/2019,1716,Bruntál,ORP,1945,Opava,ORP,728
489,4150,12,04/2019,1317,Brno,ORP,1341,Rosice,ORP,706
490,45281,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1686,Nové Město na Moravě,ORP,704
492,19378,12,04/2019,1317,Brno,ORP,19,Praha,ORP,681
495,33802,12,04/2019,230,Černošice,ORP,27,Benešov,ORP,674
499,85245,12,04/2019,1627,Bučovice,ORP,1481,Kyjov,ORP,638
501,24377,12,04/2019,1627,Bučovice,ORP,1368,Šlapanice,ORP,599
502,78013,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1538,Holešov,ORP,589
503,50394,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,108,Český Brod,ORP,583
504,75357,12,04/2019,230,Černošice,ORP,213,Brandýs nad Labem-Stará Boleslav,ORP,572
507,24859,12,04/2019,124,Čáslav,ORP,19,Praha,ORP,566
510,31058,12,04/2019,124,Čáslav,ORP,94,Kolín,ORP,550
511,15566,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,183,Lysá nad Labem,ORP,547
512,80716,12,04/2019,1384,Břeclav,ORP,1406,Mikulov,ORP,543
514,52173,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,132,Kralupy nad Vltavou,ORP,502
515,15661,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1708,Žďár nad Sázavou,ORP,501
